DATE,TIME,SOC,RSOC,CURRENT_NOW,VOLTAGE_NOW,CP_VBAT,IC_V,CP_VBUS,CP-IBUS,VBUS_VOLTAGE(uV),TEMP,BOARD_TEMP,Thermal_TEMP,Thermal_point,STATUS,TYPE,FFC_VOLTAGE_MAX,FFC_CHG,Charger_Full,M_CP,S_CP,CP_CURRENT,SOH,AverageCurrent,QMAX,RM,TRUE_RM,FCC,TRUE_FCC,CYCLE,CURR_MAX,VOLT_MAX,CHARGER_MDOE
Wed Jan 19 21:43:00 CST 2022,14,1,1,238.000,3.581,3.581,3.581,4.942,3,4900,22.3,25.6,26.1,0,Charging,USB,4.4,0,4755,0,0,4,96,238000,4939,47,29,4755,4705,7,12.200,4.450,1.380
Wed Jan 19 21:43:01 CST 2022,15,1,1,260.000,3.582,3.582,3.582,4.942,3,4900,22.5,25.6,26.0,0,Charging,USB,4.4,0,4755,0,0,2,96,260000,4939,47,29,4755,4705,7,12.200,4.450,1.379
Wed Jan 19 21:43:01 CST 2022,15,1,1,-235.000,3.582,3.582,3.582,.450,3,2600,22.5,25.6,26.1,0,Discharging,Unknown,4.4,0,4755,0,0,6,96,-235000,4939,47,29,4755,4705,7,12.200,4.450,.125
Wed Jan 19 21:43:02 CST 2022,16,1,1,-235.000,3.582,3.582,3.582,.375,3,2600,22.5,25.6,26.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-235000,4939,47,29,4755,4705,7,12.200,4.450,.104
Wed Jan 19 21:43:03 CST 2022,16,1,1,-426.000,3.547,3.547,3.547,.352,3,2600,22.7,26.2,26.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-426000,4939,47,29,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:03 CST 2022,17,1,1,-426.000,3.547,3.547,3.547,.352,3,2600,22.5,26.2,26.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-378000,4939,46,29,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:04 CST 2022,18,1,1,-378.000,3.559,3.559,3.559,.352,3,2600,22.5,26.2,26.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-378000,4939,46,28,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:05 CST 2022,19,1,1,-635.000,3.556,3.556,3.556,.352,3,2600,22.5,26.2,26.4,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-635000,4939,46,28,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:06 CST 2022,20,1,1,-576.000,3.538,3.538,3.538,.352,3,2600,22.6,26.2,26.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-576000,4939,46,28,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:06 CST 2022,20,1,1,-756.000,3.545,3.545,3.545,.352,3,2600,22.5,26.2,26.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-756000,4939,46,28,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:07 CST 2022,21,1,1,-756.000,3.545,3.545,3.545,.352,3,2600,22.5,26.2,27.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-767000,4939,45,28,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:08 CST 2022,22,1,1,-767.000,3.531,3.531,3.531,.352,3,2600,22.6,26.2,27.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-767000,4939,45,28,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:09 CST 2022,23,1,1,-594.000,3.543,3.543,3.543,.352,3,2600,22.6,26.2,27.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-594000,4939,45,28,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:10 CST 2022,24,1,1,-293.000,3.555,3.555,3.555,.352,3,2600,22.5,26.2,26.9,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-293000,4939,45,28,4755,4705,7,12.200,4.450,.099
Wed Jan 19 21:43:11 CST 2022,25,1,1,-132.000,3.562,3.562,3.562,.352,3,2600,22.6,26.2,26.6,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-132000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:11 CST 2022,25,1,1,-139.000,3.560,3.560,3.560,.352,3,2600,22.7,26.2,26.4,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-139000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:12 CST 2022,26,1,1,-139.000,3.560,3.560,3.560,.352,3,2600,22.7,26.3,26.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-128000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:13 CST 2022,27,1,1,-128.000,3.560,3.560,3.560,.352,3,2600,22.7,26.3,26.0,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-114000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:14 CST 2022,28,1,1,-114.000,3.563,3.563,3.563,.352,3,2600,22.7,26.3,25.9,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-81000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:15 CST 2022,29,1,1,-81.000,3.564,3.564,3.564,.352,3,2600,22.7,26.3,25.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-81000,5000,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:16 CST 2022,30,1,1,-84.000,3.564,3.564,3.564,.352,3,2600,22.7,26.3,25.6,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-84000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:17 CST 2022,31,1,1,-84.000,3.566,3.566,3.566,.352,3,2600,22.7,26.3,25.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-84000,4939,45,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:18 CST 2022,32,1,1,-95.000,3.564,3.564,3.564,.352,3,2600,22.7,26.3,25.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-95000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:19 CST 2022,33,1,1,-84.000,3.564,3.564,3.564,.352,3,2600,22.7,26.3,25.4,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-84000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:20 CST 2022,34,1,1,-84.000,3.564,3.564,3.564,.352,3,2600,22.8,26.3,25.3,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-84000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:21 CST 2022,35,1,1,-84.000,3.564,3.564,3.564,.352,3,2600,22.8,26.3,25.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-88000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:21 CST 2022,35,1,1,-88.000,3.564,3.564,3.564,.352,3,2600,22.8,26.3,25.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-84000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:22 CST 2022,36,1,1,-84.000,3.564,3.564,3.564,.352,3,2600,22.8,25.2,25.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-95000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:23 CST 2022,37,1,1,-95.000,3.562,3.562,3.562,.352,3,2600,22.8,25.2,25.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-81000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:24 CST 2022,38,1,1,-81.000,3.564,3.564,3.564,.352,3,2600,22.8,25.2,25.0,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-81000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:25 CST 2022,39,1,1,-81.000,3.563,3.563,3.563,.352,3,2600,22.8,25.2,25.0,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-88000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:43:26 CST 2022,40,1,1,-88.000,3.563,3.563,3.563,.352,3,2600,22.8,25.2,25.0,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-77000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:18 CST 2022,92,1,1,-77.000,3.565,3.565,3.565,.352,3,2600,22.8,25.2,24.9,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-77000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:19 CST 2022,93,1,1,-7.000,3.564,3.564,3.564,.352,3,2600,23.4,25.2,23.8,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-7000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:20 CST 2022,94,1,1,-7.000,3.564,3.564,3.564,.352,3,2600,23.4,25.2,24.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-7000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:20 CST 2022,94,1,1,-7.000,3.564,3.564,3.564,.352,3,2600,23.4,25.2,24.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-7000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:21 CST 2022,95,1,1,-7.000,3.564,3.564,3.564,.352,3,2600,23.4,25.2,24.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-7000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:22 CST 2022,96,1,1,-242.000,3.564,3.564,3.564,.352,3,2600,23.4,25.2,24.6,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-242000,4939,44,27,4755,4705,7,12.200,4.450,.098
Wed Jan 19 21:44:23 CST 2022,97,1,1,-242.000,3.564,3.564,3.564,.352,3,2600,23.4,24.7,24.8,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-345000,4939,43,39,4755,4717,7,12.200,4.450,.098
Wed Jan 19 21:47:37 CST 2022,291,1,1,-345.000,3.556,3.556,3.556,.352,3,2600,23.4,24.7,24.8,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-121000,4939,43,39,4755,4717,7,12.200,4.450,.098
Wed Jan 19 21:47:38 CST 2022,292,1,1,0,3.564,3.564,3.564,.352,3,2600,24.4,24.7,24.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-48000,4939,43,38,4755,4717,7,12.200,4.450,.098
Wed Jan 19 21:47:38 CST 2022,292,1,1,-48.000,3.564,3.564,3.564,.352,3,2600,24.4,24.7,24.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-631000,4939,43,38,4755,4717,7,12.200,4.450,.098
Wed Jan 19 21:47:39 CST 2022,293,1,1,-631.000,3.543,3.543,3.543,.352,3,2600,24.4,24.7,25.0,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-631000,4939,43,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:40 CST 2022,294,1,1,-448.000,3.538,3.538,3.538,.352,3,2600,24.3,24.7,25.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-448000,4939,43,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:40 CST 2022,294,1,1,-448.000,3.538,3.538,3.538,.352,3,2600,24.3,24.7,25.3,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-448000,4939,43,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:41 CST 2022,294,1,1,-668.000,3.544,3.544,3.544,.352,3,2600,24.4,24.7,25.4,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-668000,4939,42,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:41 CST 2022,295,1,1,-668.000,3.544,3.544,3.544,.352,3,2600,24.4,24.7,25.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-668000,4939,42,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:41 CST 2022,295,1,1,-668.000,3.544,3.544,3.544,.352,3,2600,24.4,24.7,25.6,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-668000,4939,42,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:42 CST 2022,296,1,1,-550.000,3.541,3.541,3.541,.352,3,2600,24.4,24.7,25.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-550000,4939,42,41,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:43 CST 2022,297,1,1,-550.000,3.541,3.541,3.541,.352,3,2600,24.4,24.7,25.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-404000,4939,42,40,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:43 CST 2022,297,1,1,-404.000,3.544,3.544,3.544,.352,3,2600,24.4,24.7,25.8,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-404000,4939,42,40,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:44 CST 2022,298,1,1,-345.000,3.541,3.541,3.541,.352,3,2600,24.3,24.7,25.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-345000,4939,42,40,4755,4720,7,12.200,4.450,.099
Wed Jan 19 21:47:45 CST 2022,299,1,1,-128.000,3.557,3.557,3.557,.352,3,2600,24.3,25.6,25.6,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-128000,4939,42,40,4755,4720,7,12.200,4.450,.098
Wed Jan 19 21:49:52 CST 2022,426,1,1,-139.000,3.557,3.557,3.557,.352,3,2600,24.4,25.6,25.5,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-18000,4939,42,40,4755,4720,7,12.200,4.450,.098
Wed Jan 19 21:49:53 CST 2022,427,1,1,-18.000,3.562,3.562,3.562,.352,3,2600,24.8,25.6,24.6,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-18000,4939,42,787,4755,4720,7,12.200,4.450,.098
Wed Jan 19 21:49:54 CST 2022,428,1,1,-583.000,3.547,3.547,3.547,.352,3,2600,24.8,25.6,25.1,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-583000,4939,42,42,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:49:54 CST 2022,428,1,1,-583.000,3.547,3.547,3.547,.352,3,2600,24.7,25.6,25.2,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-433000,4939,41,42,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:49:55 CST 2022,429,1,1,-433.000,3.543,3.543,3.543,.352,3,2600,24.7,25.6,25.4,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-433000,4939,41,42,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:49:56 CST 2022,430,1,1,-664.000,3.547,3.547,3.547,.352,3,2600,24.8,25.6,25.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-664000,4939,41,42,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:49:57 CST 2022,431,1,1,-664.000,3.547,3.547,3.547,.352,3,2600,24.8,25.6,25.8,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-488000,4939,41,41,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:49:57 CST 2022,431,1,1,-488.000,3.539,3.539,3.539,.352,3,2600,24.8,25.6,25.9,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-286000,4939,41,41,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:49:58 CST 2022,432,1,1,-286.000,3.545,3.545,3.545,.352,3,2600,24.8,25.6,25.8,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-132000,4939,41,41,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:50:22 CST 2022,456,1,1,-132.000,3.555,3.555,3.555,.352,3,2600,24.8,25.6,25.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-132000,4939,41,41,4755,4722,7,12.200,4.450,.099
Wed Jan 19 21:50:24 CST 2022,458,1,1,0,3.560,3.560,3.560,.352,3,2600,25.0,25.6,24.7,0,Discharging,Unknown,4.4,0,4755,0,0,4,96,-103000,4939,41,41,4755,4722,7,12.200,4.450,.098
Wed Jan 19 21:50:25 CST 2022,459,1,1,-103.000,3.559,3.559,3.559,.352,3,2600,25.0,24.8,25.0,0,Charging,USB_PD,4.4,0,4755,0,0,4,96,-429000,4939,41,41,4755,4722,7,12.200,4.450,.098
Wed Jan 19 21:50:26 CST 2022,460,1,1,-429.000,3.559,3.559,3.559,5.156,3,2600,25.0,24.8,25.5,0,Charging,USB_PD,4.4,0,4755,0,0,6,96,-602000,4939,41,41,4755,4722,7,12.200,4.450,1.448
Wed Jan 19 21:50:26 CST 2022,460,1,1,-602.000,3.536,3.536,3.536,5.051,3,2600,25.0,24.8,25.8,0,Charging,USB_PD,4.4,0,4755,0,0,4,96,-334000,4939,41,41,4755,4722,7,12.200,4.450,1.428
Wed Jan 19 21:50:27 CST 2022,461,1,1,-334.000,3.546,3.546,3.546,4.905,3,2600,25.0,24.8,25.8,0,Charging,USB_PD,4.4,0,4755,0,0,4,96,-334000,4939,41,41,4755,4722,7,12.200,4.450,1.383
Wed Jan 19 21:50:28 CST 2022,462,1,1,1101.000,3.567,3.567,3.567,7.548,3,4800,25.0,24.8,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,4,96,1101000,4939,41,42,4755,4732,7,12.200,4.450,2.116
Wed Jan 19 21:50:29 CST 2022,463,1,1,1236.000,3.641,3.641,3.641,7.571,3,7600,24.9,24.8,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,4,96,1236000,4939,41,42,4755,4732,7,12.200,4.450,2.079
Wed Jan 19 21:50:30 CST 2022,464,1,1,70.000,3.564,3.564,3.564,7.560,3,7500,25.0,24.8,25.6,0,Charging,USB_PD,4.4,0,4755,0,0,4,96,70000,4939,41,43,4755,4732,7,12.200,4.450,2.121
Wed Jan 19 21:50:31 CST 2022,465,1,1,844.000,3.564,3.564,3.564,7.413,776,7400,25.0,24.8,25.6,0,Charging,USB_PD,4.4,0,4755,0,0,1627,96,844000,4939,41,43,4755,4732,7,12.200,4.450,2.079
Wed Jan 19 21:50:32 CST 2022,466,1,1,844.000,3.564,3.564,3.564,7.413,776,7400,25.0,24.8,25.6,0,Charging,USB_PD,4.4,0,4755,0,0,1593,96,2850000,4939,42,44,4755,4732,7,12.200,4.450,2.079
Wed Jan 19 21:50:33 CST 2022,467,1,1,2850.000,3.655,3.655,3.655,7.425,792,7400,25.0,24.8,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,1644,96,2836000,4939,43,44,4755,4732,7,12.200,4.450,2.031
Wed Jan 19 21:50:33 CST 2022,467,1,1,2836.000,3.656,3.656,3.656,7.436,800,7400,25.0,24.8,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,1705,96,2964000,4939,44,45,4755,4732,7,12.200,4.450,2.033
Wed Jan 19 21:50:35 CST 2022,468,1,1,2964.000,3.662,3.662,3.662,7.470,889,7500,25.0,25.7,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,1925,96,3269000,4939,45,46,4755,4732,7,12.200,4.450,2.039
Wed Jan 19 21:50:35 CST 2022,469,1,1,3269.000,3.670,3.670,3.670,7.511,978,7500,25.0,25.7,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,2014,96,3595000,4939,46,47,4755,4732,7,12.200,4.450,2.046
Wed Jan 19 21:50:36 CST 2022,470,1,1,3595.000,3.684,3.684,3.684,7.545,1039,7500,24.9,25.7,25.7,0,Charging,USB_PD,4.4,0,4755,0,0,2224,96,3595000,4939,46,48,4755,4732,7,12.200,4.450,2.048
Wed Jan 19 21:50:37 CST 2022,471,1,1,3944.000,3.698,3.698,3.698,7.582,1160,7500,25.0,25.7,25.8,0,Charging,USB_PD,4.4,0,4755,0,0,2357,96,3944000,4939,47,48,4755,4732,7,12.200,4.480,2.050
Wed Jan 19 21:50:38 CST 2022,472,1,2,4285.000,3.711,3.711,3.711,7.612,1195,7600,25.0,25.7,25.8,0,Charging,USB_PD,4.4,1,4755,1228,1320,2544,96,4285000,4939,48,49,4755,4732,7,12.200,4.480,2.051
Wed Jan 19 21:50:39 CST 2022,473,1,2,4648.000,3.724,3.724,3.724,7.657,1289,7600,25.0,25.7,25.8,0,Charging,USB_PD,4.4,1,4755,1342,1442,2743,96,4648000,4939,49,51,4755,4732,7,12.200,4.480,2.056
Wed Jan 19 21:50:40 CST 2022,474,1,2,4974.000,3.739,3.739,3.739,7.683,1400,7700,25.0,25.7,25.8,0,Charging,USB_PD,4.4,1,4755,1368,1489,2853,96,4974000,4939,51,52,4755,4732,7,12.200,4.480,2.054
Wed Jan 19 21:50:41 CST 2022,475,1,2,5319.000,3.753,3.753,3.753,7.732,1428,7700,25.0,25.7,25.9,0,Charging,USB_PD,4.4,1,4755,1468,1582,3054,96,5319000,4939,52,53,4755,4732,7,12.200,4.480,2.060
Wed Jan 19 21:50:42 CST 2022,476,1,2,5682.000,3.766,3.766,3.766,7.755,1512,7700,25.0,25.7,25.9,0,Charging,USB_PD,4.4,1,4755,1518,1635,3251,96,5682000,4939,54,55,4755,4732,7,12.200,4.480,2.059
Wed Jan 19 21:50:43 CST 2022,477,1,2,5682.000,3.779,3.779,3.779,7.796,1584,7800,25.0,25.7,26.0,0,Charging,USB_PD,4.4,1,4755,1610,1750,3317,96,5998000,4939,55,57,4755,4732,7,12.200,4.480,2.062
Wed Jan 19 21:50:44 CST 2022,478,1,2,5998.000,3.779,3.779,3.779,7.833,1679,7800,25.0,25.7,26.0,0,Charging,USB_PD,4.4,1,4755,1659,1823,3539,96,6354000,4939,57,58,4755,4732,7,12.200,4.480,2.072
Wed Jan 19 21:50:45 CST 2022,479,1,2,6354.000,3.794,3.794,3.794,7.860,1718,7800,25.0,26.0,26.0,0,Charging,USB_PD,4.4,1,4755,1750,1865,3632,96,6669000,4939,59,60,4755,4732,7,12.200,4.480,2.071
Wed Jan 19 21:50:46 CST 2022,480,1,2,6669.000,3.809,3.809,3.809,7.901,1792,7900,25.1,26.0,26.1,0,Charging,USB_PD,4.4,1,4755,1831,1957,3802,96,6985000,4939,61,62,4755,4732,7,12.200,4.480,2.074
Wed Jan 19 21:50:47 CST 2022,481,1,2,6985.000,3.822,3.822,3.822,7.950,1898,7900,25.1,26.0,26.1,0,Charging,USB_PD,4.4,1,4755,1914,2054,3971,96,7359000,4939,63,64,4755,4732,7,12.200,4.480,2.080
Wed Jan 19 21:50:48 CST 2022,482,1,2,7359.000,3.836,3.836,3.836,7.980,1959,8000,25.1,26.0,26.1,0,Charging,USB_PD,4.4,1,4755,1981,2125,4124,96,7645000,4939,65,66,4755,4732,7,12.200,4.480,2.080
